Tweet_ID,User_ID
293219,1240779749452132352
295530,1011308417812582400
319543,790710354330341248
326470,762720453957939200
342915,1699793220
352510,1059561732
359394,23840866
386883,5565532
387791,392332257
392827,16080149
398871,1208085474931286016
414568,1587143948
421901,730860610435448832
423925,1114970489942753280
435849,262038322
450117,3111775485
451976,323104031
452582,537433606
474797,600664412
474912,928433149268451200
480672,824069441256378240
484108,20815628
31981,24934572
45975,350509903
47869,912114404828749824
72061,99905696
74159,3373533793
78959,3294491981
101521,853007708814954496
194689,2310143574
205935,329843956
217767,28337536
319738,32645302
330032,2601031322
340945,968110369658072960
345582,14185891
354069,15121557
356924,15840102
363373,8241232
374344,16541214
375041,737426291792580608
386667,84055244
399668,753559124
413282,1002617783652438016
419092,24027275
428973,15576952
430582,182840025
442076,350399884
463845,1194730182336274432
472941,106898004
481043,1038045317139243008
481873,17349533
484595,588570771
491510,521492367
493882,8872302
497598,104006440
9778,715381562234155008
25121,34493217
39366,20679898
119242,1177741215334158336
137171,4908907944
186833,23180638
187376,916114570833551232
194118,41980173
220019,413526342
221009,13559222
250067,74320471
264944,4204326862
268348,18143614
275610,14125882
279862,704913702257086464
295628,45915005
317831,16621072
336385,853885660570296320
337916,119864875
348255,54047496
351892,288277167
371755,92172330
372733,99808244
394613,3325011654
410008,15155374
5098,949558199530684416
47042,798770704355237760
159000,51971224
170879,957394784003461120
189987,21429721
215803,42246977
257810,1114970489942753280
281995,466568111
294086,134127295
306023,2727246521
358911,725576392537067520
370501,2156011842
375753,993289058314014720
382088,1003481590176059392
412161,45413198
487596,775893930
495890,16005814
4208,29630897
15456,35848505
22798,250028891
37419,963866168
39646,1114970489942753280
193602,27303350
197638,3126171
226793,21659132
252554,258546506
262149,25155337
279584,20520389
282172,772249134866849920
316590,977
319887,195396716
320810,2599721175
376382,260581627
386544,239091062
389430,390278440
412955,33617185
429869,36976825
433744,1216916479
437690,46546940
443736,1931630227
447874,14246064
460151,845985733
461346,371963763
485975,1229925126919114752
497195,204442549
137252,1314250814
141817,792031079502864384
155266,3677050516
156439,184012283
184882,2234760798
334579,15213579
336618,1115705193079775232
341111,2477434220
360194,101265941
5356,54416288
11619,49410204
15125,1134250060210933632
20108,925356760038330368
44589,452981979
65024,278396650
67247,1075701787
71254,525790248
85253,6628702
87182,2338124374
116767,930437055385137280
171528,525790248
266423,19560898
268069,1143457363
269636,2407749319
300402,1184697446846222336
328015,44317491
331564,2387419675
335060,1108060821790306432
343104,1046162614995300480
345358,170699708
346724,9.38758E+17
348351,19068459
349066,14117880
367627,17180761
376374,429600782
376771,872498825037987840
418796,2479168705
425631,1954293848
435417,15275111
447743,36644047
447846,16099690
449032,17868041
493553,2764600130
141169,949655217414508544
143599,230926970
263038,38213679
414447,1175212673488826368
420121,2450909652
447876,108531412
485996,246442238
20546,839182160
20766,702859383
22125,1412766708
27706,1412766708
31568,1180776031
50489,3065301110
64472,1203023256984244224
64729,54046399
79200,23396095
140951,1226130919
157156,503019217
255579,1305255306
260066,17459921
270845,33901072
275300,1079768612972433408
282859,237960113
298757,9273532
300209,23899792
320507,16148357
323287,1192119860165316608
324525,15632489
326461,1056606715
331410,2340637363
404715,82666820
426691,719324238608334848
431044,70370847
432084,744363698
436089,512225400
437295,1345337107
438578,466561294
441718,50107832
490122,8.73278E+17
496457,25115763
23168,843858932284252160
30160,20653732
31988,3216336336
35185,1112086477645758464
56133,2436006870
61514,1074493296
141744,1235709258743681024
155629,1127709102589694080
228701,146252766
229107,993289058314014720
333658,749222396
336701,391722546
400789,339267038
423906,1279386206
434960,124267723
439228,16844614
464688,1082995210278367232
16700,920277421819088896
27813,778724924479315840
29147,3191759995
38268,3666702913
38408,3191759995
46444,1039334810274095232
46695,61012423
80698,2950615745
80952,456331425
93519,24955628
107330,876614898414796800
265503,374756580
285030,461754437
300918,2350451402
301388,1141492351438852096
301621,999925894356520832
313932,395608578
327512,190786512
332176,1388656794
343882,1136698248813568000
376985,1199347455155941120
388130,889426596
403640,608431440
426039,50928380
452342,317230530
453254,115423658
456146,60257586
460952,787595803
461678,15085134
472238,17187236
483643,1049904236119687168
485658,1013976728203616128
490662,276912271
496775,60937618
3662,778700704990977920
27382,98012668
114582,792152991692365824
125972,14168524
132668,2330561846
190874,464985034
205986,422843221
219011,1197341168876453888
222939,770435062701535232
224989,17205623
226401,22064724
229957,41217819
306982,1410946940
325578,1170817954302349056
338865,241048962
345404,32883948
362204,772058616455061504
377130,1224582357312630784
427254,893979963040219008
435848,18079631
495694,43377345
35213,950187618
100652,1185838456053915648
100896,25742720
156339,299310051
159778,867053502
179418,166605090
199326,1633178443
246206,301810051
299086,204985220
327551,2497128709
332277,841441260405739520
333963,18857707
348608,424351092
366655,25331912
403332,140255480
488132,1223208730533122048
1891,1114970489942753280
27424,42259762
34599,451737629
42264,493253395
69590,872873690479734784
112102,1592053836
118353,724803098049269760
133588,1103040186479529984
134764,365592083
141785,18522339
168574,15792987
192012,419516844
215801,1418409930
243677,15910793
246272,983544088250273792
268791,3194777486
306158,532006770
353635,19009994
364871,3301708041
367739,191701511
373451,17069544
420718,3233233477
437892,26501786
496820,175059190
5858,3304649479
6959,33614752
36811,823207270930648960
57018,190787337
58317,327545905
92305,239005322
174134,153556557
288259,571925138
293940,358651767
328322,80924518
387044,2898630777
394701,132297957
406536,550407897
413666,2344293016
421077,8488782
447669,392546677
461461,25838789
466499,3225353003
479004,3035967104
485753,390278440
496436,21058650
5929,1699793220
11070,924774677020663808
63555,34003403
100468,17629187
139773,357499742
218134,292222810
218692,36099830
221058,3509784732
228988,17919393
233264,58882633
268204,765412231278231552
319384,18219561
361187,7703052
361336,608512987
395061,854179968703545344
405264,1393375963
407512,3299960850
408534,561551501
470542,1114970489942753280
479493,34267459
6070,834248447217762304
9382,806504403574411264
9869,824665854424055808
18793,824069441256378240
20828,1187900109205495808
24935,59645190
30287,19523239
31722,885587196
50697,15924997
53557,78054796
77347,14861573
87739,903618341411147520
96130,84604482
97323,772728366
103867,965602965586370432
104653,158874831
105216,132391354
106183,3047722897
110071,16876116
115009,25027813
116529,33779295
124607,196274096
131104,958819293570859008
137777,23031338
138427,912125764736372736
142205,1699793220
151561,4226911732
155021,826333136
165955,2712540187
170727,292121179
171432,896392175289864320
173227,994308354
173998,710293322292731904
192499,965602965586370432
192721,162962863
194572,43005273
194992,353852812
200363,3328141199
203398,3266567036
206624,1056372859579305984
219444,331388213
222406,2161648412
223611,160238844
225889,872906893
228828,345385644
235776,1216947092704370688
242670,1699793220
244993,1411902361
245420,20937759
248286,822878559140073472
249025,2844295428
249642,41694302
250859,3291596139
263498,227681950
264116,220812031
265367,1699793220
281695,930810283504873472
297244,47238420
299539,30461736
306639,59457598
309680,910473839678701568
314304,47238420
314582,111397475
332036,764293321376276480
364478,708893493079310336
459426,193533004
492266,4060608137
495828,3429525993
8450,87409589
12624,38358810
104303,3777104237
105349,77623399
109560,2954443538
111306,46580251
115442,126720611
124688,3762755057
129525,29931772
134270,327475217
146201,3291623828
149550,333077499
161561,393786012
162536,2340637363
172799,407336702
179048,1228762823146209280
185337,846829170
186924,1113559595207630720
192483,1029040826
195640,3063646713
200968,3238612838
204861,626415169
205567,1082738483909804032
210432,432058906
211303,176292971
211792,323496589
218443,19005109
228618,4454381433
231022,277296762
240625,34053617
332649,14529740
346366,910792290
366203,133971798
370870,1193071631188549632
372236,785690572551966720
373913,18844495
377786,950979642835505280
378372,3390742179
395097,1273579524
431158,629464404
442141,3437566468
451682,92678349
461253,1910699564
462572,524937295
467157,206284294
468749,881393483151417344
469120,598802726
471293,927260373211902080
491151,2553417355
498854,3116873275
3483,324014460
8205,1222901690879311872
17735,1127276173858353280
26631,2282780739
31462,1019793025055232000
57262,16305686
58259,1188139592597344256
58799,413682718
83675,1405528801
84073,1187749003875835904
98356,215895074
105896,635612332
109451,26528130
118857,26313960
119806,34633444
148468,3806572872
155520,808119901131046912
161253,1133133524
193173,845391318679519232
202979,1087421537689485056
209602,85606244
241963,336812884
242419,18213073
248677,758163285170593920
256191,1.24E+18
267900,5474282
281325,2954443538
310011,415507521
343479,804356917
346691,60569469
363378,21114932
377874,759392456668504064
387555,752865204036329472
388898,382822144
389745,58350656
403566,4816716781
404622,904455373
405322,2181099350
414065,69976613
439468,236965441
460584,897620197733011328
460997,1192119860165316608
471303,2392892558
473619,239437594
474168,276695591
476394,259083094
486943,15420070
4870,921011895557083136
9874,34986102
51298,4919082864
64073,865654736246120320
73184,399734538
78227,728245850581966720
102275,171927233
119267,738461751113453440
126177,247914834
129865,2542846471
139075,1162104033093529600
139479,2886511835
140343,2970381490
164087,1167764029
164734,316621010
178641,949655217414508544
184090,243940117
186537,628771630
190072,24682678
194619,75388041
197914,30895724
203006,4050383185
204224,1336323721
212247,1080277407867772800
212742,587676806
212805,288785542
215776,1115294947333353472
216962,33760195
220693,752536314432655360
223097,120719692
223951,15320603
236322,944225603699404800
243945,24640148
248845,3687053294
254541,879105124001513472
258583,59047876
280783,42099747
289964,564668361
293495,31874377
297263,1856289116
302665,59353321
304459,1197036050541101056
304886,839182160
305980,212124886
307897,879719706734841728
323296,233772479
337419,1849802546
341723,36782769
344439,2302982350
346126,764478874994475008
365792,447993008
374052,52130238
377205,484151028
384378,187475665
386217,337803303
392526,3010614640
395940,1193346183198101504
409618,2530432189
418443,3865072164
424874,1226956204267708416
427150,1350492300
428408,420815852
464659,2458445264
465433,38512457
476229,19704183
477906,835216364776337408
478034,1244750995478863872
2455,14148613
104751,1712247596
113924,36225973
120887,972560966406889472
141870,262151073
156805,32461021
158292,15130417
166112,3117091278
175248,23902130
183570,12620382
185631,594007469
185687,3274895971
190993,1601004648
191001,1029954652425482240
208162,158261208
220391,773899592
238432,611072024
252044,55323094
256947,5565532
257018,5565532
257021,55323094
330719,1191041848099266304
344468,799896959683334144
351292,5565532
352687,115989957
354813,17022701
369186,308185673
371097,3018041955
383156,1073459142222888832
384564,57349647
388030,1226292333546803200
409056,125449017
415853,866636578168459264
441350,1138625174448873472
444444,2272560606
446599,465193150
448714,927196259382910720
452465,555744636
455292,832375444376846208
458921,1252567020962484224
482860,23902130
23453,2372589152
28826,250906472
50305,27759219
52479,860792832
82724,2784851391
98275,48240642
122163,853007708814954496
160489,31154539
245918,155656889
276051,299925182
287539,726776356667797504
340324,249739297
345492,807920143
346535,15742309
383553,730438681861984128
403033,14362048
419753,130233037
421701,955525143157145600
422353,242421868
426998,489049885
446913,2990959593
450808,107210024
453173,237089251
457972,30139847
464450,368714517
469272,25995622
469903,119655529
474359,125190880
482124,2537292903
485638,820854679
489551,99746558
491966,1044750262450172032
11759,14433874
15309,3585372073
18819,89083092
23858,1123638052235009920
54695,65651121
63083,71283086
66240,16363582
67853,872621164895637504
71215,1198228722
80214,32314377
80722,59565069
95164,6108862
99321,4226911732
103060,181559589
105369,1082492983008669696
107248,1073012084
112024,152449270
130101,43036067
131835,1954293848
164258,219812467
172773,3047722897
172789,853007708814954496
182483,44624792
211745,21165208
218594,94107477
219514,19253909
225676,380427252
248405,447993008
268949,1452715530
270263,2179951
277657,885485323
283646,41116847
283662,1727188628
304147,1103939416362348544
335966,31129627
354097,304029627
370760,923062177161936896
554,1243283510632296448
1098,161039964
1236,576527224
2732,38848610
3403,17209506
3496,3091759032
5215,99648998
6414,21231872
6992,15972212
8015,2173069704
8178,29100428
8388,93087513
8537,1026556946512572416
9071,37021892
9195,1179918888
9440,968984478734540800
9673,132012270
10169,494448775
11700,25388320
11784,2310972873
12073,2479191487
12267,862445485210177408
12729,154980017
13748,3680728816
15631,14294948
15749,927540120257028096
15925,55883887
16197,98933019
16760,6320792
16887,32961070
18159,494448775
18450,2970823210
18788,58350656
19159,325862777
19432,973559512169877632
19780,4042710375
21143,293820286
21463,2545607040
21803,2559493052
22356,754868515115405312
22631,179094601
22654,61578967
25783,1345483261
26281,731100800299208704
26394,975088556958977920
27406,1022888794964611072
27822,48226517
29254,498462359
29572,2959288291
29845,816015779950919680
29962,125506928
30077,975088556958977920
30546,20030267
30971,1150260596211765120
31158,1923792924
32006,16925019
32347,127715925
32427,1154374077601201920
32994,244140970
34192,53417727
34257,948011059444666368
34261,1465888694
34910,4846643505
35117,19743420
35278,1023698540214796160
35656,2299661551
37267,329921120
37789,637271731
39012,841486355762941952
39345,44778799
39831,1060652180
39940,27188234
40191,728977637050220544
41855,2393468976
42586,2878860929
42875,12894032
43547,798603001577541632
44405,1279326715
45024,842514198429097984
46133,506251115
46195,177621707
46396,1481457776
46827,4619463628
47615,67723056
48225,222271265
48756,1391079446
49123,1293400129
49330,60692129
50115,1212792994102775808
50768,2323451449
50822,347476043
51156,413608982
51396,35753191
53259,6880882
53823,380767025
53899,15389102
54047,67445691
54052,1118732665258070016
54430,3986899312
54675,400421942
54726,898858446
54838,160711460
55396,741308867510972416
55556,726605954280742912
55590,15382649
57139,2419511670
57371,1009610958
57789,36894978
58173,3225228684
58375,283501754
58425,1017788238021431296
58544,33340241
58878,1081608153589039232
58932,316816279
59765,470558942
60005,455499794
60093,248058898
62122,235797650
62267,35818208
62881,38939156
64213,32638262
64561,3002594745
65627,436043729
65703,18948741
66101,3095816758
66564,1187652746
66621,456114436
69207,447262597
70586,35711484
71307,837862717138448384
71497,3081091006
71774,166157163
72272,34087873
72595,254280402
72904,1242789888
73182,3252331
73330,1379827285
73571,28607454
73965,15646505
74083,86859406
74417,9295212
74832,1598812760
74976,90008116
75176,275284360
75413,440904069
76740,976265176419852160
77078,974353503035457536
77138,2540366944
77210,1250523709
77383,12433102
78036,1214068144072884224
78178,1317
78537,734571993555685248
78603,89471726
78908,221234625
79155,41059928
79387,802324012659568640
79573,605655752
79839,24041474
80636,59616861
80746,396942501
81439,2574135345
81765,83440236
81789,73741487
82990,189225023
83525,1598812760
83830,2345675388
84274,1238576737673523200
84631,326006960
85323,1456056540
85352,941493941593165824
85523,57789276
85534,414179273
86170,25781541
86183,396031504
86226,1317786750
86862,31406340
87523,836522964
87881,2332259270
87906,1470081421
88780,537914194
89512,277411341
90180,867589439513518080
90718,2934129743
91078,1172831687023239168
91113,498447888
91269,1852183609
91396,2377904519
93215,21096992
93493,319901933
93704,1167886433534631936
93779,51214014
94641,254216403
95274,3422211647
95394,1279201194
95581,748257158
95688,2326991220
95866,16591199
96390,36245850
96592,2805567608
96914,8.35568E+17
97547,2990506253
97551,758131975462985728
97669,505503338
97768,2695950998
97982,40774494
101041,581479040
101171,500402725
101225,170027716
101577,1165900619573411840
101634,117387029
102073,26119020
102774,39186526
102820,137657938
102888,16954427
103670,261919881
103995,20689563
104058,81668428
104243,620872388
104432,3431929287
105075,899781877325848448
105197,1612067526
106043,244823499
106134,155451312
107482,2174337811
108391,2737031489
109030,1174793373351366656
109175,1023088399270469632
110650,18111365
111068,551065693
112977,401079204
115428,389624383
115480,3191565364
119698,2644165827
121131,948070401665462272
122754,445996563
125792,18235949
125922,18393950
126427,15371805
131336,3431929287
131613,3300923564
134036,1612067526
135092,157218257
139327,24801218
139967,24801218
143601,1229552645691658240
143852,2378876792
151193,22988624
152731,714278780
156319,797837411933822848
160328,1201731036
160934,185055423
217862,727665066108194816
291317,423009451
296485,271884436
301145,502046182
304144,465264805
360412,932993126825734144
389621,2752793244
402908,3320939177
403505,51738181
406517,904203146108575744
408534,1095477860729536256
423152,47196597
433525,2639051167
436594,1119015864014114816
445708,740292236483526528
447248,37023694
454823,842628630
456128,25421695
468225,952342064460480256
468609,62826117
473460,37365390
481094,1355701286
491854,872487370620272640
499074,1355863975
263,864528744
14431,750422464555999232
21230,3426758369
23890,36185117
46991,341170809
57668,626145264
58483,433900548
67493,198870196
108049,185369753
137329,780767972436566016
144585,1197893320913100800
148856,729086825172766720
155387,99746558
157161,32645302
166742,303930546
179600,9268162
182139,291957544
185409,46213956
198053,158176274
207377,1087969709163716608
212645,2512555933
214230,93288759
215005,24041474
221584,41809725
222147,2396153558
239262,96882203
244900,96882203
255786,1081903728
268231,4770119422
274543,25163371
280857,1011308417812582400
287738,113922405
293807,50158849
296903,859237554
299041,1015682878406045696
300001,1233763698398957568
308327,350509903
314845,802225
320686,1589243708
10225,1148687928333348864
31031,369705071
71133,1102874567004119040
102443,23545095
103652,28811503
107762,17109542
115664,1247460420102828032
126261,86123792
129440,22798846
158928,2691711217
166151,144736637
173058,2233488978
187837,1050462919446663168
189626,285567009
189960,213482476
195637,1521131779
204833,16898660
217412,168819173
225976,577554031
239251,1224110436334874624
247919,24898148
291149,3437834176
292148,1246155748570214400
295032,854398991232008320
305920,330659284
315415,40024222
331179,19696283
332075,802343701414551552
337199,1426745161
338646,1087392654432694272
339636,1050883259125522432
341704,1173703334357868544
359360,35563552
365278,36224816
366369,334217385
376048,1276562683
378997,71681528
389097,320443653
396609,245880266
398722,29994677
406887,888704456
432513,804417080879509504
